"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2016 11:15 - 05.01.2016 11:30","58464","69872"
"05.01.2016 11:30 - 05.01.2016 11:45","58541","70336"
"05.01.2016 11:45 - 05.01.2016 12:00","58628","70207"
"05.01.2016 12:00 - 05.01.2016 12:15","59218","70256"
"05.01.2016 12:15 - 05.01.2016 12:30","58123","69967"
"05.01.2016 12:30 - 05.01.2016 12:45","58049","69962"
"05.01.2016 12:45 - 05.01.2016 13:00","58067","69883"
"05.01.2016 13:00 - 05.01.2016 13:15","57952","69845"
"05.01.2016 13:15 - 05.01.2016 13:30","57538","69407"
"05.01.2016 13:30 - 05.01.2016 13:45","57694","68898"
"05.01.2016 13:45 - 05.01.2016 14:00","56872","68208"
"05.01.2016 14:00 - 05.01.2016 14:15","57634","68431"
"05.01.2016 14:15 - 05.01.2016 14:30","56710","68292"
"05.01.2016 14:30 - 05.01.2016 14:45","56514","68387"
"05.01.2016 14:45 - 05.01.2016 15:00","56518","68199"
"05.01.2016 15:00 - 05.01.2016 15:15","56436","68188"
"05.01.2016 15:15 - 05.01.2016 15:30","55753","68004"
"05.01.2016 15:30 - 05.01.2016 15:45","56182","68016"
"05.01.2016 15:45 - 05.01.2016 16:00","55460","67873"
"05.01.2016 16:00 - 05.01.2016 16:15","55853","68106"
"05.01.2016 16:15 - 05.01.2016 16:30","56326","68383"
"05.01.2016 16:30 - 05.01.2016 16:45","57576","69425"
"05.01.2016 16:45 - 05.01.2016 17:00","57964","70513"
"05.01.2016 17:00 - 05.01.2016 17:15","59570","71395"
"05.01.2016 17:15 - 05.01.2016 17:30","59888","71860"
"05.01.2016 17:30 - 05.01.2016 17:45","61006","72022"
"05.01.2016 17:45 - 05.01.2016 18:00","60957","72174"
"05.01.2016 18:00 - 05.01.2016 18:15","60352","71893"
"05.01.2016 18:15 - 05.01.2016 18:30","59795","71764"
"05.01.2016 18:30 - 05.01.2016 18:45","59927","71527"
"05.01.2016 18:45 - 05.01.2016 19:00","59438","71141"
"05.01.2016 19:00 - 05.01.2016 19:15","59746","70805"
"05.01.2016 19:15 - 05.01.2016 19:30","58061","69930"
"05.01.2016 19:30 - 05.01.2016 19:45","58516","69399"
"05.01.2016 19:45 - 05.01.2016 20:00","57598","68921"
"05.01.2016 20:00 - 05.01.2016 20:15","57095","67454"
"05.01.2016 20:15 - 05.01.2016 20:30","55397","65897"
"05.01.2016 20:30 - 05.01.2016 20:45","54651","65123"
"05.01.2016 20:45 - 05.01.2016 21:00","54432","63964"
"05.01.2016 21:00 - 05.01.2016 21:15","53762","63431"
"05.01.2016 21:15 - 05.01.2016 21:30","53690","62636"
"05.01.2016 21:30 - 05.01.2016 21:45","53088","61661"
"05.01.2016 21:45 - 05.01.2016 22:00","53185","60784"
"05.01.2016 22:00 - 05.01.2016 22:15","52245","60997"
"05.01.2016 22:15 - 05.01.2016 22:30","51880","59986"
"05.01.2016 22:30 - 05.01.2016 22:45","51035","58902"
"05.01.2016 22:45 - 05.01.2016 23:00","50182","57533"
"05.01.2016 23:00 - 05.01.2016 23:15","49584","56683"
"05.01.2016 23:15 - 05.01.2016 23:30","48504","55661"
"05.01.2016 23:30 - 05.01.2016 23:45","47429","54377"
"05.01.2016 23:45 - 06.01.2016 00:00","47201","53434"
"06.01.2016 00:00 - 06.01.2016 00:15","46442","53115"
"06.01.2016 00:15 - 06.01.2016 00:30","46749","52409"
"06.01.2016 00:30 - 06.01.2016 00:45","46254","51891"
"06.01.2016 00:45 - 06.01.2016 01:00","45726","51190"
"06.01.2016 01:00 - 06.01.2016 01:15","44947","50564"
"06.01.2016 01:15 - 06.01.2016 01:30","44749","50238"
"06.01.2016 01:30 - 06.01.2016 01:45","44611","49750"
"06.01.2016 01:45 - 06.01.2016 02:00","44062","49661"
"06.01.2016 02:00 - 06.01.2016 02:15","43877","49176"
"06.01.2016 02:15 - 06.01.2016 02:30","43974","48513"
"06.01.2016 02:30 - 06.01.2016 02:45","43426","48828"
"06.01.2016 02:45 - 06.01.2016 03:00","43249","48866"
"06.01.2016 03:00 - 06.01.2016 03:15","43474","48712"
"06.01.2016 03:15 - 06.01.2016 03:30","43834","48586"
"06.01.2016 03:30 - 06.01.2016 03:45","43725","48871"
"06.01.2016 03:45 - 06.01.2016 04:00","43593","48785"
"06.01.2016 04:00 - 06.01.2016 04:15","44037","49380"
"06.01.2016 04:15 - 06.01.2016 04:30","44584","49505"
"06.01.2016 04:30 - 06.01.2016 04:45","44005","49887"
"06.01.2016 04:45 - 06.01.2016 05:00","44666","50108"
"06.01.2016 05:00 - 06.01.2016 05:15","45749","51099"
"06.01.2016 05:15 - 06.01.2016 05:30","45770","51065"
"06.01.2016 05:30 - 06.01.2016 05:45","46535","51497"
"06.01.2016 05:45 - 06.01.2016 06:00","46046","51790"
"06.01.2016 06:00 - 06.01.2016 06:15","47641","53282"
"06.01.2016 06:15 - 06.01.2016 06:30","48818","54620"
"06.01.2016 06:30 - 06.01.2016 06:45","50599","55857"
"06.01.2016 06:45 - 06.01.2016 07:00","51505","56889"
"06.01.2016 07:00 - 06.01.2016 07:15","53060","58296"
"06.01.2016 07:15 - 06.01.2016 07:30","53360","59757"
"06.01.2016 07:30 - 06.01.2016 07:45","54399","60890"
"06.01.2016 07:45 - 06.01.2016 08:00","54867","61788"
"06.01.2016 08:00 - 06.01.2016 08:15","56047","62647"
"06.01.2016 08:15 - 06.01.2016 08:30","56313","63030"
"06.01.2016 08:30 - 06.01.2016 08:45","55819","63175"
"06.01.2016 08:45 - 06.01.2016 09:00","55996","63209"
"06.01.2016 09:00 - 06.01.2016 09:15","56566","63434"
"06.01.2016 09:15 - 06.01.2016 09:30","56574","63989"
"06.01.2016 09:30 - 06.01.2016 09:45","57126","64227"
"06.01.2016 09:45 - 06.01.2016 10:00","57263","64550"
"06.01.2016 10:00 - 06.01.2016 10:15","57771","64884"
"06.01.2016 10:15 - 06.01.2016 10:30","57403","65340"
"06.01.2016 10:30 - 06.01.2016 10:45","58221","65686"
"06.01.2016 10:45 - 06.01.2016 11:00","58368","66363"
"06.01.2016 11:00 - 06.01.2016 11:15","58766","66787"
"06.01.2016 11:15 - 06.01.2016 11:30","59299","67286"
"06.01.2016 11:30 - 06.01.2016 11:45","59482","67857"
"06.01.2016 11:45 - 06.01.2016 12:00","59614","67844"
"06.01.2016 12:00 - 06.01.2016 12:15","59638","67253"
"06.01.2016 12:15 - 06.01.2016 12:30","59153","67171"
"06.01.2016 12:30 - 06.01.2016 12:45","59082","67161"
"06.01.2016 12:45 - 06.01.2016 13:00","59662","66775"
"06.01.2016 13:00 - 06.01.2016 13:15","59007","66415"
"06.01.2016 13:15 - 06.01.2016 13:30","58248","65968"
"06.01.2016 13:30 - 06.01.2016 13:45","58317","65517"
"06.01.2016 13:45 - 06.01.2016 14:00","58088","64910"
"06.01.2016 14:00 - 06.01.2016 14:15","57365","64669"
"06.01.2016 14:15 - 06.01.2016 14:30","57399","64675"
"06.01.2016 14:30 - 06.01.2016 14:45","57794","64467"
"06.01.2016 14:45 - 06.01.2016 15:00","57033","64105"
"06.01.2016 15:00 - 06.01.2016 15:15","57238","64163"
"06.01.2016 15:15 - 06.01.2016 15:30","56336","64137"
"06.01.2016 15:30 - 06.01.2016 15:45","56627","64075"
"06.01.2016 15:45 - 06.01.2016 16:00","56142","64143"
"06.01.2016 16:00 - 06.01.2016 16:15","56707","64405"
"06.01.2016 16:15 - 06.01.2016 16:30","56770","65088"
"06.01.2016 16:30 - 06.01.2016 16:45","58106","66461"
"06.01.2016 16:45 - 06.01.2016 17:00","58638","67602"
"06.01.2016 17:00 - 06.01.2016 17:15","60104","68562"
"06.01.2016 17:15 - 06.01.2016 17:30","60591","68935"
"06.01.2016 17:30 - 06.01.2016 17:45","60974","69182"
"06.01.2016 17:45 - 06.01.2016 18:00","61082","69243"
"06.01.2016 18:00 - 06.01.2016 18:15","61181","69281"
"06.01.2016 18:15 - 06.01.2016 18:30","60868","69178"
"06.01.2016 18:30 - 06.01.2016 18:45","60942","68756"
"06.01.2016 18:45 - 06.01.2016 19:00","60362","68442"
"06.01.2016 19:00 - 06.01.2016 19:15","61235","68053"
"06.01.2016 19:15 - 06.01.2016 19:30","60074","67517"
"06.01.2016 19:30 - 06.01.2016 19:45","60050","66917"
"06.01.2016 19:45 - 06.01.2016 20:00","59199","66249"
"06.01.2016 20:00 - 06.01.2016 20:15","58373","65210"
"06.01.2016 20:15 - 06.01.2016 20:30","57302","63953"
"06.01.2016 20:30 - 06.01.2016 20:45","56325","62912"
"06.01.2016 20:45 - 06.01.2016 21:00","56064","62084"
"06.01.2016 21:00 - 06.01.2016 21:15","55065","61588"
"06.01.2016 21:15 - 06.01.2016 21:30","55185","60830"
"06.01.2016 21:30 - 06.01.2016 21:45","54554","60284"
"06.01.2016 21:45 - 06.01.2016 22:00","53766","59909"
"06.01.2016 22:00 - 06.01.2016 22:15","53556","59949"
"06.01.2016 22:15 - 06.01.2016 22:30","53328","59298"
"06.01.2016 22:30 - 06.01.2016 22:45","52711","58335"
"06.01.2016 22:45 - 06.01.2016 23:00","51569","57265"
"06.01.2016 23:00 - 06.01.2016 23:15","50762","56218"
"06.01.2016 23:15 - 06.01.2016 23:30","49992","55203"
"06.01.2016 23:30 - 06.01.2016 23:45","49519","54268"
"06.01.2016 23:45 - 07.01.2016 00:00","48633","53261"
"07.01.2016 00:00 - 07.01.2016 00:15","49383","52754"
"07.01.2016 00:15 - 07.01.2016 00:30","48251","52095"
"07.01.2016 00:30 - 07.01.2016 00:45","47893","51255"
"07.01.2016 00:45 - 07.01.2016 01:00","47810","50780"
"07.01.2016 01:00 - 07.01.2016 01:15","46624","50119"
"07.01.2016 01:15 - 07.01.2016 01:30","46309","49426"
"07.01.2016 01:30 - 07.01.2016 01:45","46323","49253"
"07.01.2016 01:45 - 07.01.2016 02:00","46217","49118"
"07.01.2016 02:00 - 07.01.2016 02:15","45722","48518"
"07.01.2016 02:15 - 07.01.2016 02:30","45829","48410"
"07.01.2016 02:30 - 07.01.2016 02:45","45817","48213"
"07.01.2016 02:45 - 07.01.2016 03:00","45618","48026"
"07.01.2016 03:00 - 07.01.2016 03:15","45624","48246"
"07.01.2016 03:15 - 07.01.2016 03:30","45465","48181"
"07.01.2016 03:30 - 07.01.2016 03:45","45424","48224"
"07.01.2016 03:45 - 07.01.2016 04:00","45396","48730"
"07.01.2016 04:00 - 07.01.2016 04:15","45492","49280"
"07.01.2016 04:15 - 07.01.2016 04:30","46481","49897"
"07.01.2016 04:30 - 07.01.2016 04:45","45169","50196"
"07.01.2016 04:45 - 07.01.2016 05:00","45719","51029"
"07.01.2016 05:00 - 07.01.2016 05:15","46828","52063"
"07.01.2016 05:15 - 07.01.2016 05:30","46799","52817"
"07.01.2016 05:30 - 07.01.2016 05:45","47410","54226"
"07.01.2016 05:45 - 07.01.2016 06:00","47542","55377"
"07.01.2016 06:00 - 07.01.2016 06:15","48989","58049"
"07.01.2016 06:15 - 07.01.2016 06:30","50195","60008"
"07.01.2016 06:30 - 07.01.2016 06:45","52169","62001"
"07.01.2016 06:45 - 07.01.2016 07:00","53140","64275"
"07.01.2016 07:00 - 07.01.2016 07:15","54501","65997"
"07.01.2016 07:15 - 07.01.2016 07:30","55633","67126"
"07.01.2016 07:30 - 07.01.2016 07:45","57120","68171"
"07.01.2016 07:45 - 07.01.2016 08:00","57242","69068"
"07.01.2016 08:00 - 07.01.2016 08:15","59019","70071"
"07.01.2016 08:15 - 07.01.2016 08:30","59023","70348"
"07.01.2016 08:30 - 07.01.2016 08:45","58814","70483"
"07.01.2016 08:45 - 07.01.2016 09:00","58761","70296"
"07.01.2016 09:00 - 07.01.2016 09:15","59286","70262"
"07.01.2016 09:15 - 07.01.2016 09:30","59161","70298"
"07.01.2016 09:30 - 07.01.2016 09:45","59807","70303"
"07.01.2016 09:45 - 07.01.2016 10:00","59817","70352"
"07.01.2016 10:00 - 07.01.2016 10:15","60173","70426"
"07.01.2016 10:15 - 07.01.2016 10:30","59693","70172"
"07.01.2016 10:30 - 07.01.2016 10:45","60583","70321"
"07.01.2016 10:45 - 07.01.2016 11:00","60544","70212"
"07.01.2016 11:00 - 07.01.2016 11:15","61169","71316"
"07.01.2016 11:15 - 07.01.2016 11:30","61475","72074"
"07.01.2016 11:30 - 07.01.2016 11:45","61828","72489"
"07.01.2016 11:45 - 07.01.2016 12:00","61857","72574"
"07.01.2016 12:00 - 07.01.2016 12:15","61960","72235"
"07.01.2016 12:15 - 07.01.2016 12:30","61304","71957"
"07.01.2016 12:30 - 07.01.2016 12:45","61400","72136"
"07.01.2016 12:45 - 07.01.2016 13:00","61934","72122"
"07.01.2016 13:00 - 07.01.2016 13:15","61244","72254"
"07.01.2016 13:15 - 07.01.2016 13:30","60909","71705"
"07.01.2016 13:30 - 07.01.2016 13:45","60732","71399"
"07.01.2016 13:45 - 07.01.2016 14:00","60376","71006"
"07.01.2016 14:00 - 07.01.2016 14:15","59658","71191"
"07.01.2016 14:15 - 07.01.2016 14:30","59633","71094"
"07.01.2016 14:30 - 07.01.2016 14:45","59775","70928"
"07.01.2016 14:45 - 07.01.2016 15:00","59457","70776"
"07.01.2016 15:00 - 07.01.2016 15:15","59506","71137"
"07.01.2016 15:15 - 07.01.2016 15:30","58664","70898"
"07.01.2016 15:30 - 07.01.2016 15:45","58652","70593"
"07.01.2016 15:45 - 07.01.2016 16:00","57610","70548"
"07.01.2016 16:00 - 07.01.2016 16:15","58405","70407"
"07.01.2016 16:15 - 07.01.2016 16:30","58620","70864"
"07.01.2016 16:30 - 07.01.2016 16:45","59908","71671"
"07.01.2016 16:45 - 07.01.2016 17:00","60519","72761"
"07.01.2016 17:00 - 07.01.2016 17:15","61581","73837"
"07.01.2016 17:15 - 07.01.2016 17:30","62511","74219"
"07.01.2016 17:30 - 07.01.2016 17:45","62812","74380"
"07.01.2016 17:45 - 07.01.2016 18:00","63064","74362"
"07.01.2016 18:00 - 07.01.2016 18:15","62958","74194"
"07.01.2016 18:15 - 07.01.2016 18:30","62379","73858"
"07.01.2016 18:30 - 07.01.2016 18:45","62379","73690"
"07.01.2016 18:45 - 07.01.2016 19:00","61774","73389"
"07.01.2016 19:00 - 07.01.2016 19:15","63384","72755"
"07.01.2016 19:15 - 07.01.2016 19:30","61323","71864"
"07.01.2016 19:30 - 07.01.2016 19:45","60981","70826"
"07.01.2016 19:45 - 07.01.2016 20:00","60741","70129"
"07.01.2016 20:00 - 07.01.2016 20:15","59464","69297"
"07.01.2016 20:15 - 07.01.2016 20:30","58555","67752"
"07.01.2016 20:30 - 07.01.2016 20:45","57161","66851"
"07.01.2016 20:45 - 07.01.2016 21:00","57011","65933"
"07.01.2016 21:00 - 07.01.2016 21:15","55748","65185"
"07.01.2016 21:15 - 07.01.2016 21:30","55948","64317"
"07.01.2016 21:30 - 07.01.2016 21:45","55399","63325"
"07.01.2016 21:45 - 07.01.2016 22:00","55152","62292"
"07.01.2016 22:00 - 07.01.2016 22:15","54236","63050"
"07.01.2016 22:15 - 07.01.2016 22:30","54269","61865"
"07.01.2016 22:30 - 07.01.2016 22:45","53540","60767"
"07.01.2016 22:45 - 07.01.2016 23:00","52622","59761"
"07.01.2016 23:00 - 07.01.2016 23:15","51846","58948"
"07.01.2016 23:15 - 07.01.2016 23:30","50399","57400"
"07.01.2016 23:30 - 07.01.2016 23:45","50233","55968"
"07.01.2016 23:45 - 08.01.2016 00:00","48953","54775"
"08.01.2016 00:00 - 08.01.2016 00:15","48143","54618"
"08.01.2016 00:15 - 08.01.2016 00:30","47785","53888"
"08.01.2016 00:30 - 08.01.2016 00:45","47401","53176"
"08.01.2016 00:45 - 08.01.2016 01:00","46985","52448"
"08.01.2016 01:00 - 08.01.2016 01:15","46259","52066"
"08.01.2016 01:15 - 08.01.2016 01:30","45889","51444"
"08.01.2016 01:30 - 08.01.2016 01:45","45863","51201"
"08.01.2016 01:45 - 08.01.2016 02:00","45596","51025"
"08.01.2016 02:00 - 08.01.2016 02:15","45599","50220"
"08.01.2016 02:15 - 08.01.2016 02:30","45675","50036"
"08.01.2016 02:30 - 08.01.2016 02:45","45310","49920"
"08.01.2016 02:45 - 08.01.2016 03:00","45091","50000"
"08.01.2016 03:00 - 08.01.2016 03:15","45405","49958"
"08.01.2016 03:15 - 08.01.2016 03:30","45567","50046"
"08.01.2016 03:30 - 08.01.2016 03:45","45540","50314"
"08.01.2016 03:45 - 08.01.2016 04:00","45604","50478"
"08.01.2016 04:00 - 08.01.2016 04:15","45796","50638"
"08.01.2016 04:15 - 08.01.2016 04:30","46537","51342"
"08.01.2016 04:30 - 08.01.2016 04:45","45817","51832"
"08.01.2016 04:45 - 08.01.2016 05:00","46390","52027"
"08.01.2016 05:00 - 08.01.2016 05:15","47766","53247"
"08.01.2016 05:15 - 08.01.2016 05:30","47661","53683"
"08.01.2016 05:30 - 08.01.2016 05:45","48699","54678"
"08.01.2016 05:45 - 08.01.2016 06:00","48964","56660"
"08.01.2016 06:00 - 08.01.2016 06:15","51124","59314"
"08.01.2016 06:15 - 08.01.2016 06:30","52265","61906"
"08.01.2016 06:30 - 08.01.2016 06:45","54273","63796"
"08.01.2016 06:45 - 08.01.2016 07:00","55897","65609"
"08.01.2016 07:00 - 08.01.2016 07:15","56556","67371"
"08.01.2016 07:15 - 08.01.2016 07:30","56486","68750"
"08.01.2016 07:30 - 08.01.2016 07:45","57956","69886"
"08.01.2016 07:45 - 08.01.2016 08:00","58003","70703"
"08.01.2016 08:00 - 08.01.2016 08:15","59175","71480"
"08.01.2016 08:15 - 08.01.2016 08:30","59265","71435"
"08.01.2016 08:30 - 08.01.2016 08:45","59052","71604"
"08.01.2016 08:45 - 08.01.2016 09:00","59231","71374"
"08.01.2016 09:00 - 08.01.2016 09:15","59673","71045"
"08.01.2016 09:15 - 08.01.2016 09:30","59808","70840"
"08.01.2016 09:30 - 08.01.2016 09:45","60420","71090"
"08.01.2016 09:45 - 08.01.2016 10:00","60479","70694"
"08.01.2016 10:00 - 08.01.2016 10:15","60651","70487"
"08.01.2016 10:15 - 08.01.2016 10:30","60654","70499"
"08.01.2016 10:30 - 08.01.2016 10:45","61328","70535"
"08.01.2016 10:45 - 08.01.2016 11:00","61342","70756"
"08.01.2016 11:00 - 08.01.2016 11:15","61387","70855"
"08.01.2016 11:15 - 08.01.2016 11:30","61820","71080"
"08.01.2016 11:30 - 08.01.2016 11:45","61907","71324"
"08.01.2016 11:45 - 08.01.2016 12:00","62156","71115"
"08.01.2016 12:00 - 08.01.2016 12:15","61666","70926"
"08.01.2016 12:15 - 08.01.2016 12:30","61585","70640"
"08.01.2016 12:30 - 08.01.2016 12:45","61593","70693"
"08.01.2016 12:45 - 08.01.2016 13:00","61686","70383"
"08.01.2016 13:00 - 08.01.2016 13:15","61137","70425"
"08.01.2016 13:15 - 08.01.2016 13:30","61123","69851"
"08.01.2016 13:30 - 08.01.2016 13:45","60770","69224"
"08.01.2016 13:45 - 08.01.2016 14:00","60260","68396"
"08.01.2016 14:00 - 08.01.2016 14:15","59832","68181"
"08.01.2016 14:15 - 08.01.2016 14:30","59646","68095"
"08.01.2016 14:30 - 08.01.2016 14:45","59738","67779"
"08.01.2016 14:45 - 08.01.2016 15:00","59651","67423"
"08.01.2016 15:00 - 08.01.2016 15:15","59539","67109"
"08.01.2016 15:15 - 08.01.2016 15:30","58543","66901"
"08.01.2016 15:30 - 08.01.2016 15:45","58648","66991"
"08.01.2016 15:45 - 08.01.2016 16:00","57773","66960"
"08.01.2016 16:00 - 08.01.2016 16:15","58288","67060"
"08.01.2016 16:15 - 08.01.2016 16:30","58518","67454"
"08.01.2016 16:30 - 08.01.2016 16:45","59501","68346"
"08.01.2016 16:45 - 08.01.2016 17:00","59917","69420"
"08.01.2016 17:00 - 08.01.2016 17:15","61399","70397"
"08.01.2016 17:15 - 08.01.2016 17:30","61560","71313"
"08.01.2016 17:30 - 08.01.2016 17:45","62036","71728"
"08.01.2016 17:45 - 08.01.2016 18:00","63156","71895"
"08.01.2016 18:00 - 08.01.2016 18:15","62151","71271"
"08.01.2016 18:15 - 08.01.2016 18:30","62049","71088"
"08.01.2016 18:30 - 08.01.2016 18:45","61722","70934"
"08.01.2016 18:45 - 08.01.2016 19:00","61267","70425"
"08.01.2016 19:00 - 08.01.2016 19:15","62184","70290"
"08.01.2016 19:15 - 08.01.2016 19:30","60939","69209"
"08.01.2016 19:30 - 08.01.2016 19:45","60265","68420"
"08.01.2016 19:45 - 08.01.2016 20:00","60002","67701"
"08.01.2016 20:00 - 08.01.2016 20:15","59128","66119"
"08.01.2016 20:15 - 08.01.2016 20:30","58094","65085"
"08.01.2016 20:30 - 08.01.2016 20:45","56682","63819"
"08.01.2016 20:45 - 08.01.2016 21:00","56302","62523"
"08.01.2016 21:00 - 08.01.2016 21:15","55596","62464"
"08.01.2016 21:15 - 08.01.2016 21:30","55244","61400"
"08.01.2016 21:30 - 08.01.2016 21:45","54505","60288"
"08.01.2016 21:45 - 08.01.2016 22:00","54564","59274"
"08.01.2016 22:00 - 08.01.2016 22:15","53282","59592"
"08.01.2016 22:15 - 08.01.2016 22:30","53579","59036"
"08.01.2016 22:30 - 08.01.2016 22:45","53155","58236"
"08.01.2016 22:45 - 08.01.2016 23:00","51811","57094"
"08.01.2016 23:00 - 08.01.2016 23:15","50809","55937"
"08.01.2016 23:15 - 08.01.2016 23:30","49631","54691"
"08.01.2016 23:30 - 08.01.2016 23:45","49510","53872"
"08.01.2016 23:45 - 09.01.2016 00:00","48623","53096"
"09.01.2016 00:00 - 09.01.2016 00:15","49710","52506"
"09.01.2016 00:15 - 09.01.2016 00:30","49356","51602"
"09.01.2016 00:30 - 09.01.2016 00:45","48947","50996"
"09.01.2016 00:45 - 09.01.2016 01:00","48470","50269"
"09.01.2016 01:00 - 09.01.2016 01:15","47694","49997"
"09.01.2016 01:15 - 09.01.2016 01:30","47292","49419"
"09.01.2016 01:30 - 09.01.2016 01:45","46862","49068"
"09.01.2016 01:45 - 09.01.2016 02:00","46800","48757"
"09.01.2016 02:00 - 09.01.2016 02:15","46299","48301"
"09.01.2016 02:15 - 09.01.2016 02:30","46061","47767"
"09.01.2016 02:30 - 09.01.2016 02:45","45947","47756"
"09.01.2016 02:45 - 09.01.2016 03:00","45657","47874"
"09.01.2016 03:00 - 09.01.2016 03:15","45918","47609"
"09.01.2016 03:15 - 09.01.2016 03:30","45722","47220"
"09.01.2016 03:30 - 09.01.2016 03:45","45664","47080"
"09.01.2016 03:45 - 09.01.2016 04:00","45610","46936"
"09.01.2016 04:00 - 09.01.2016 04:15","45496","47068"
"09.01.2016 04:15 - 09.01.2016 04:30","45935","46914"
"09.01.2016 04:30 - 09.01.2016 04:45","45191","47009"
"09.01.2016 04:45 - 09.01.2016 05:00","45329","47163"
"09.01.2016 05:00 - 09.01.2016 05:15","45732","47284"
"09.01.2016 05:15 - 09.01.2016 05:30","45323","47217"
"09.01.2016 05:30 - 09.01.2016 05:45","45337","46889"
"09.01.2016 05:45 - 09.01.2016 06:00","45093","46548"
"09.01.2016 06:00 - 09.01.2016 06:15","45607","46524"
"09.01.2016 06:15 - 09.01.2016 06:30","45832","46930"
"09.01.2016 06:30 - 09.01.2016 06:45","46569","47354"
"09.01.2016 06:45 - 09.01.2016 07:00","47166","47700"
"09.01.2016 07:00 - 09.01.2016 07:15","47928","48515"
"09.01.2016 07:15 - 09.01.2016 07:30","48606","49183"
"09.01.2016 07:30 - 09.01.2016 07:45","49816","50128"
"09.01.2016 07:45 - 09.01.2016 08:00","50125","50956"
"09.01.2016 08:00 - 09.01.2016 08:15","51557","52200"
"09.01.2016 08:15 - 09.01.2016 08:30","51524","52913"
"09.01.2016 08:30 - 09.01.2016 08:45","51829","53731"
"09.01.2016 08:45 - 09.01.2016 09:00","52186","54680"
"09.01.2016 09:00 - 09.01.2016 09:15","52922","56061"
"09.01.2016 09:15 - 09.01.2016 09:30","53673","56651"
"09.01.2016 09:30 - 09.01.2016 09:45","54205","57045"
"09.01.2016 09:45 - 09.01.2016 10:00","54670","57581"
"09.01.2016 10:00 - 09.01.2016 10:15","54925","58068"
"09.01.2016 10:15 - 09.01.2016 10:30","55058","58393"
"09.01.2016 10:30 - 09.01.2016 10:45","55314","58678"
"09.01.2016 10:45 - 09.01.2016 11:00","55542","58869"
"09.01.2016 11:00 - 09.01.2016 11:15","56006","59469"
"09.01.2016 11:15 - 09.01.2016 11:30","56171","60003"
"09.01.2016 11:30 - 09.01.2016 11:45","56686","60350"
"09.01.2016 11:45 - 09.01.2016 12:00","56715","60172"
"09.01.2016 12:00 - 09.01.2016 12:15","56506","60018"
"09.01.2016 12:15 - 09.01.2016 12:30","56005","59675"
"09.01.2016 12:30 - 09.01.2016 12:45","56055","59078"
"09.01.2016 12:45 - 09.01.2016 13:00","56040","58569"
"09.01.2016 13:00 - 09.01.2016 13:15","55352","57662"
"09.01.2016 13:15 - 09.01.2016 13:30","54944","57152"
"09.01.2016 13:30 - 09.01.2016 13:45","54929","57148"
"09.01.2016 13:45 - 09.01.2016 14:00","54671","56400"
"09.01.2016 14:00 - 09.01.2016 14:15","53992","56096"
"09.01.2016 14:15 - 09.01.2016 14:30","53662","55444"
"09.01.2016 14:30 - 09.01.2016 14:45","53462","55900"
"09.01.2016 14:45 - 09.01.2016 15:00","53101","55942"
"09.01.2016 15:00 - 09.01.2016 15:15","53339","56116"
"09.01.2016 15:15 - 09.01.2016 15:30","52832","55995"
"09.01.2016 15:30 - 09.01.2016 15:45","53069","55924"
"09.01.2016 15:45 - 09.01.2016 16:00","52826","55637"
