Date;Start;End;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Mar 24, 2020;12:00 AM;12:00 AM;173,077;143,508;0
Mar 25, 2020;12:00 AM;12:00 AM;175,401;157,288;65.5
Mar 26, 2020;12:00 AM;12:00 AM;175,610.5;164,610.5;2.5
Mar 27, 2020;12:00 AM;12:00 AM;161,366.25;152,829.25;527
Mar 28, 2020;12:00 AM;12:00 AM;140,106.5;134,891.5;4,080.75
Mar 29, 2020;12:00 AM;12:00 AM;130,988;83,653;23,168
Mar 30, 2020;12:00 AM;12:00 AM;167,744.5;123,665.5;1,410.5
Mar 31, 2020;12:00 AM;12:00 AM;170,280.5;161,612.5;0
Apr 1, 2020;12:00 AM;12:00 AM;166,946.75;158,665.75;932
Apr 2, 2020;12:00 AM;12:00 AM;163,356.5;145,144.5;0
Apr 3, 2020;12:00 AM;12:00 AM;158,652;142,071;0
Apr 4, 2020;12:00 AM;12:00 AM;139,156.25;129,549.25;1,401.25
Apr 5, 2020;12:00 AM;12:00 AM;129,537;118,709;21,182.5
Apr 6, 2020;12:00 AM;12:00 AM;153,264.75;109,794.75;3,321.5
Apr 7, 2020;12:00 AM;12:00 AM;152,944.25;116,616.25;2,272
Apr 8, 2020;12:00 AM;12:00 AM;151,058;123,720;3,516.5
Apr 9, 2020;12:00 AM;12:00 AM;149,560.25;134,992.25;3,309.75
Apr 10, 2020;12:00 AM;12:00 AM;140,682;124,545;6,672.5
Apr 11, 2020;12:00 AM;12:00 AM;123,303.25;117,702.25;13,344.5
Apr 12, 2020;12:00 AM;12:00 AM;113,491.5;105,109.5;23,297.75
Apr 13, 2020;12:00 AM;12:00 AM;119,964;95,843;29,440.5
Apr 14, 2020;12:00 AM;12:00 AM;151,783.25;101,708.25;6,777.5
Apr 15, 2020;12:00 AM;12:00 AM;154,651.75;143,274.75;3,298.75
Apr 16, 2020;12:00 AM;12:00 AM;152,802.75;144,742.75;0
Apr 17, 2020;12:00 AM;12:00 AM;146,999.5;134,049.5;0
Apr 18, 2020;12:00 AM;12:00 AM;128,111.75;120,276.75;7,931
Apr 19, 2020;12:00 AM;12:00 AM;125,003.75;110,379.75;34,890.5
Apr 20, 2020;12:00 AM;12:00 AM;151,757.75;136,230.75;17,522.5
Apr 21, 2020;12:00 AM;12:00 AM;154,189;140,903;12,386.25
Apr 22, 2020;12:00 AM;12:00 AM;153,883.25;144,553.25;7,055.75
Apr 23, 2020;12:00 AM;12:00 AM;153,353.5;145,794.5;0
Apr 24, 2020;12:00 AM;12:00 AM;148,981.25;135,135.25;2,183
Apr 25, 2020;12:00 AM;12:00 AM;129,118.5;83,558.5;13,732.5
Apr 26, 2020;12:00 AM;12:00 AM;120,599.75;114,280.75;12,565.5
Apr 27, 2020;12:00 AM;12:00 AM;151,039.75;141,196.75;34.75
Apr 28, 2020;12:00 AM;12:00 AM;152,617.75;138,984.75;0
Apr 29, 2020;12:00 AM;12:00 AM;159,195.75;128,260.75;2,930
Apr 30, 2020;12:00 AM;12:00 AM;152,000.25;130,966.25;6,598.75
May 1, 2020;12:00 AM;12:00 AM;126,497.5;103,483.5;22,472
May 2, 2020;12:00 AM;12:00 AM;128,866.25;91,313.25;22,780.25
May 3, 2020;12:00 AM;12:00 AM;121,401;74,338;17,219.5
May 4, 2020;12:00 AM;12:00 AM;153,540.75;147,270.75;0
May 5, 2020;12:00 AM;12:00 AM;162,478.75;139,451.75;972.75
May 6, 2020;12:00 AM;12:00 AM;156,595.5;105,136.5;2,734.75
May 7, 2020;12:00 AM;12:00 AM;153,269.75;105,749.75;9,260
May 8, 2020;12:00 AM;12:00 AM;148,354.5;141,806.5;3,124.75
May 9, 2020;12:00 AM;12:00 AM;129,153.5;120,397.5;6,600.75
May 10, 2020;12:00 AM;12:00 AM;120,949.25;105,583.25;26,730
May 11, 2020;12:00 AM;12:00 AM;156,467;114,719;16,082.25
May 12, 2020;12:00 AM;12:00 AM;159,925.75;121,147.75;1,553.5
May 13, 2020;12:00 AM;12:00 AM;160,484.25;129,350.25;204.5
May 14, 2020;12:00 AM;12:00 AM;162,129;137,201;1,193
May 15, 2020;12:00 AM;12:00 AM;164,713.25;146,976.25;1,086.75
May 16, 2020;12:00 AM;12:00 AM;135,468;126,719;22,521.5
May 17, 2020;12:00 AM;12:00 AM;123,148.25;115,994.25;18,089
May 18, 2020;12:00 AM;12:00 AM;153,264;145,921;3,688.25
May 19, 2020;12:00 AM;12:00 AM;160,850.25;153,288.25;0
May 20, 2020;12:00 AM;12:00 AM;160,875;122,990;0
May 21, 2020;12:00 AM;12:00 AM;128,686.25;110,349.25;5,900.25
May 22, 2020;12:00 AM;12:00 AM;142,027.25;136,626.25;2,096.5
May 23, 2020;12:00 AM;12:00 AM;132,106.5;112,000.5;17,211.25
May 24, 2020;12:00 AM;12:00 AM;120,842.5;66,150.5;28,461.5
May 25, 2020;12:00 AM;12:00 AM;160,094.5;133,312.5;7,415
May 26, 2020;12:00 AM;12:00 AM;164,560.75;126,016.75;0
May 27, 2020;12:00 AM;12:00 AM;160,162.25;127,493.25;310.75
May 28, 2020;12:00 AM;12:00 AM;164,918.25;136,266.25;1,716.75
May 29, 2020;12:00 AM;12:00 AM;158,168;124,462;605.25
May 30, 2020;12:00 AM;12:00 AM;137,467.75;112,202.75;12,386.25
May 31, 2020;12:00 AM;12:00 AM;129,102.5;82,412.5;26,399
Jun 1, 2020;12:00 AM;12:00 AM;122,737.25;86,857.25;20,788.25
Jun 2, 2020;12:00 AM;12:00 AM;154,783;118,763;3,788
Jun 3, 2020;12:00 AM;12:00 AM;159,493.75;144,267.75;175.25
Jun 4, 2020;12:00 AM;12:00 AM;161,786;136,954;352.5
Jun 5, 2020;12:00 AM;12:00 AM;158,950.5;146,106.5;5,539.75
Jun 6, 2020;12:00 AM;12:00 AM;133,430.5;108,505.5;26,457.75
Jun 7, 2020;12:00 AM;12:00 AM;124,605.25;93,220.25;14,273.75
Jun 8, 2020;12:00 AM;12:00 AM;160,074.75;129,823.75;3,867.75
Jun 9, 2020;12:00 AM;12:00 AM;164,588.75;152,501.75;3,391.5
Jun 10, 2020;12:00 AM;12:00 AM;165,801.5;159,146.5;2,258.25
Jun 11, 2020;12:00 AM;12:00 AM;127,590.25;122,831.25;10,641.5
Jun 12, 2020;12:00 AM;12:00 AM;140,072.25;132,967.25;12,757.75
Jun 13, 2020;12:00 AM;12:00 AM;128,672.75;121,060.75;11,788.25
Jun 14, 2020;12:00 AM;12:00 AM;123,817.25;91,253.25;16,417.75
Jun 15, 2020;12:00 AM;12:00 AM;162,257.75;129,998.75;1,259
Jun 16, 2020;12:00 AM;12:00 AM;162,909;134,478;0
Jun 17, 2020;12:00 AM;12:00 AM;162,750.25;142,945.25;62.25
Jun 18, 2020;12:00 AM;12:00 AM;162,346.5;118,517.5;7,292.5
Jun 19, 2020;12:00 AM;12:00 AM;158,351.5;127,896.5;657.25
Jun 20, 2020;12:00 AM;12:00 AM;137,761.75;77,928.75;11,777.5
Jun 21, 2020;12:00 AM;12:00 AM;129,294.75;68,129.75;22,915
Jun 22, 2020;12:00 AM;12:00 AM;160,625;109,104;3,149.75
Jun 23, 2020;12:00 AM;12:00 AM;161,152.5;115,662.5;0
Jun 24, 2020;12:00 AM;12:00 AM;161,748;144,459;0
Jun 25, 2020;12:00 AM;12:00 AM;165,173;159,220;1,800.5
Jun 26, 2020;12:00 AM;12:00 AM;158,650;132,718;3,925.5
Jun 27, 2020;12:00 AM;12:00 AM;137,222;129,405;6,503
Jun 28, 2020;12:00 AM;12:00 AM;127,947.25;117,950.25;26,731.25
Jun 29, 2020;12:00 AM;12:00 AM;166,711.75;146,130.75;6,529.25
Jun 30, 2020;12:00 AM;12:00 AM;164,436;148,347;5,185.75
Jul 1, 2020;12:00 AM;12:00 AM;169,247.75;157,642.75;1,975.25
Jul 2, 2020;12:00 AM;12:00 AM;168,517.75;155,131.75;1,639.25
Jul 3, 2020;12:00 AM;12:00 AM;162,310.5;132,599.5;1,677.5
Jul 4, 2020;12:00 AM;12:00 AM;137,193.75;126,350.75;25,049.5
Jul 5, 2020;12:00 AM;12:00 AM;126,781;112,139;25,968.75
Jul 6, 2020;12:00 AM;12:00 AM;166,626.25;138,604.25;4,948.25
Jul 7, 2020;12:00 AM;12:00 AM;161,015.75;131,660.75;318.5
Jul 8, 2020;12:00 AM;12:00 AM;162,214;149,441;750.25
Jul 9, 2020;12:00 AM;12:00 AM;163,798.5;151,906.5;2,206.5
Jul 10, 2020;12:00 AM;12:00 AM;162,125.5;136,452.5;0
Jul 11, 2020;12:00 AM;12:00 AM;142,493.25;111,398.25;9,049.25
Jul 12, 2020;12:00 AM;12:00 AM;124,751.5;98,144.5;28,595
Jul 13, 2020;12:00 AM;12:00 AM;156,755.25;148,250.25;4,868.5
Jul 14, 2020;12:00 AM;12:00 AM;159,434.75;149,511.75;665.25
Jul 15, 2020;12:00 AM;12:00 AM;164,201.75;147,797.75;1,405.25
Jul 16, 2020;12:00 AM;12:00 AM;165,661;143,766;3,122.75
Jul 17, 2020;12:00 AM;12:00 AM;159,244.5;132,902.5;508.5
Jul 18, 2020;12:00 AM;12:00 AM;138,985.25;119,921.25;15,299.25
Jul 19, 2020;12:00 AM;12:00 AM;127,171.75;117,779.75;22,143.5
Jul 20, 2020;12:00 AM;12:00 AM;161,199.5;154,295.5;3,004.75
Jul 21, 2020;12:00 AM;12:00 AM;166,375.5;158,391.5;1,446.75
Jul 22, 2020;12:00 AM;12:00 AM;166,512.25;160,820.25;216.75
Jul 23, 2020;12:00 AM;12:00 AM;165,318.25;158,777.25;22.5
Jul 24, 2020;12:00 AM;12:00 AM;161,415.75;152,956.75;514.5
Jul 25, 2020;12:00 AM;12:00 AM;137,293.75;127,562.75;10,163.5
Jul 26, 2020;12:00 AM;12:00 AM;127,024.75;119,180.75;20,848.5
Jul 27, 2020;12:00 AM;12:00 AM;154,892.75;141,516.75;739.25
Jul 28, 2020;12:00 AM;12:00 AM;161,684.5;142,949.5;7,711
Jul 29, 2020;12:00 AM;12:00 AM;161,882.25;150,891.25;1,660
Jul 30, 2020;12:00 AM;12:00 AM;159,477.25;153,221.25;425.25
Jul 31, 2020;12:00 AM;12:00 AM;155,912;144,218;1,081.25
Aug 1, 2020;12:00 AM;12:00 AM;135,925;127,837;13,642.75
Aug 2, 2020;12:00 AM;12:00 AM;127,745.75;117,922.75;14,978.75
Aug 3, 2020;12:00 AM;12:00 AM;158,424.75;153,933.75;2,647
Aug 4, 2020;12:00 AM;12:00 AM;159,391;132,815;3,214.5
Aug 5, 2020;12:00 AM;12:00 AM;156,558.5;111,840.5;5,848.25
Aug 6, 2020;12:00 AM;12:00 AM;153,790.75;134,274.75;1,688.25
Aug 7, 2020;12:00 AM;12:00 AM;151,633;142,959;0
Aug 8, 2020;12:00 AM;12:00 AM;133,984.5;128,128.5;3,857.25
Aug 9, 2020;12:00 AM;12:00 AM;124,974;118,227;12,563
Aug 10, 2020;12:00 AM;12:00 AM;158,980.5;151,417.5;1,473.5
Aug 11, 2020;12:00 AM;12:00 AM;162,806.5;155,645.5;69
Aug 12, 2020;12:00 AM;12:00 AM;162,146.75;157,653.75;4,746.25
Aug 13, 2020;12:00 AM;12:00 AM;164,579.75;147,534.75;2,210.5
Aug 14, 2020;12:00 AM;12:00 AM;158,282.25;153,227.25;3,557.75
Aug 15, 2020;12:00 AM;12:00 AM;130,637.5;120,629.5;11,256.75
Aug 16, 2020;12:00 AM;12:00 AM;126,977.25;121,643.25;19,386
Aug 17, 2020;12:00 AM;12:00 AM;163,714.5;156,535.5;3,717.25
Aug 18, 2020;12:00 AM;12:00 AM;167,164.5;152,215.5;0
Aug 19, 2020;12:00 AM;12:00 AM;163,177.75;136,351.75;161
Aug 20, 2020;12:00 AM;12:00 AM;165,490.25;160,207.25;2,332.25
Aug 21, 2020;12:00 AM;12:00 AM;164,247.5;141,804.5;3,457
Aug 22, 2020;12:00 AM;12:00 AM;145,862.5;125,555.5;3,641.25
Aug 23, 2020;12:00 AM;12:00 AM;131,844.5;109,285.5;26,501.5
Aug 24, 2020;12:00 AM;12:00 AM;166,530.5;153,256.5;3,504.75
Aug 25, 2020;12:00 AM;12:00 AM;166,705;151,219;731.5
Aug 26, 2020;12:00 AM;12:00 AM;169,287;140,857;8,400.25
Aug 27, 2020;12:00 AM;12:00 AM;168,692.25;136,698.25;4,677.25
Aug 28, 2020;12:00 AM;12:00 AM;164,216.5;137,663.5;5,150.5
Aug 29, 2020;12:00 AM;12:00 AM;143,626.5;136,227.5;11,744.25
Aug 30, 2020;12:00 AM;12:00 AM;132,804.5;105,502.5;14,041.5
Aug 31, 2020;12:00 AM;12:00 AM;166,524.75;132,048.75;3,380.75
Sep 1, 2020;12:00 AM;12:00 AM;171,861.75;122,936.75;0
Sep 2, 2020;12:00 AM;12:00 AM;168,776.5;156,479.5;0
Sep 3, 2020;12:00 AM;12:00 AM;166,192.5;160,382.5;750.75
Sep 4, 2020;12:00 AM;12:00 AM;161,500.75;154,219.75;5,798.5
Sep 5, 2020;12:00 AM;12:00 AM;139,196;121,733;3,894.25
Sep 6, 2020;12:00 AM;12:00 AM;133,772.5;119,424.5;6,698.5
Sep 7, 2020;12:00 AM;12:00 AM;169,296.25;148,561.25;1,177.25
Sep 8, 2020;12:00 AM;12:00 AM;167,860.75;162,045.75;6,633.25
Sep 9, 2020;12:00 AM;12:00 AM;168,827;157,061;397.25
Sep 10, 2020;12:00 AM;12:00 AM;171,028.5;158,294.5;3,390
Sep 11, 2020;12:00 AM;12:00 AM;165,739.75;158,936.75;36.75
Sep 12, 2020;12:00 AM;12:00 AM;142,038.75;135,398.75;6,631.75
Sep 13, 2020;12:00 AM;12:00 AM;131,174.75;125,872.75;19,350
Sep 14, 2020;12:00 AM;12:00 AM;168,659.75;163,590.75;6,146.75
Sep 15, 2020;12:00 AM;12:00 AM;170,941;160,331;621.25
Sep 16, 2020;12:00 AM;12:00 AM;172,763.25;162,581.25;973.5
Sep 17, 2020;12:00 AM;12:00 AM;174,472.25;146,584.25;10,127.5
Sep 18, 2020;12:00 AM;12:00 AM;163,293.25;138,436.25;9,501.25
Sep 19, 2020;12:00 AM;12:00 AM;140,791.5;126,417.5;20,655.25
Sep 20, 2020;12:00 AM;12:00 AM;128,996.75;112,946.75;20,610.75
Sep 21, 2020;12:00 AM;12:00 AM;166,262.5;145,367.5;4,413.75
Sep 22, 2020;12:00 AM;12:00 AM;171,396.25;148,638.25;171.75
Sep 23, 2020;12:00 AM;12:00 AM;175,427.5;159,442.5;660.75
Sep 24, 2020;12:00 AM;12:00 AM;173,103.75;164,029.75;4,291
Sep 25, 2020;12:00 AM;12:00 AM;175,604.75;144,482.75;9,954
Sep 26, 2020;12:00 AM;12:00 AM;150,961;97,341;20,852.25
Sep 27, 2020;12:00 AM;12:00 AM;132,833.75;116,460.75;13,892.75
Sep 28, 2020;12:00 AM;12:00 AM;177,357;159,754;7,344
Sep 29, 2020;12:00 AM;12:00 AM;178,101.75;147,956.75;2,293.5
Sep 30, 2020;12:00 AM;12:00 AM;176,283.75;126,876.75;1,759.25
Oct 1, 2020;12:00 AM;12:00 AM;175,123.25;157,430.25;4,282.75
Oct 2, 2020;12:00 AM;12:00 AM;173,366.75;141,324.75;4,781.75
Oct 3, 2020;12:00 AM;12:00 AM;149,210.25;86,670.25;9,885
Oct 4, 2020;12:00 AM;12:00 AM;135,386;85,716;21,710.25
Oct 5, 2020;12:00 AM;12:00 AM;175,754.5;147,589.5;5,657.75
Oct 6, 2020;12:00 AM;12:00 AM;175,539;167,118;5,277.5
Oct 7, 2020;12:00 AM;12:00 AM;180,631.5;160,436.5;3,253.5
Oct 8, 2020;12:00 AM;12:00 AM;176,756;145,392;9,642.25
Oct 9, 2020;12:00 AM;12:00 AM;171,337.75;162,621.75;3,870.75
Oct 10, 2020;12:00 AM;12:00 AM;150,786;135,482;5,880
Oct 11, 2020;12:00 AM;12:00 AM;146,047;110,326;13,744.25
Oct 12, 2020;12:00 AM;12:00 AM;185,332.25;130,257.25;5,055.5
Oct 13, 2020;12:00 AM;12:00 AM;190,763.5;127,388.5;2,772.25
Oct 14, 2020;12:00 AM;12:00 AM;190,171.75;138,160.75;6,407
Oct 15, 2020;12:00 AM;12:00 AM;191,820;179,495;5,135
Oct 16, 2020;12:00 AM;12:00 AM;187,692.5;150,608.5;1,009
Oct 17, 2020;12:00 AM;12:00 AM;160,145.5;128,955.5;268
Oct 18, 2020;12:00 AM;12:00 AM;147,112.25;133,577.25;18,035.25
Oct 19, 2020;12:00 AM;12:00 AM;184,902.75;178,764.75;2,390
Oct 20, 2020;12:00 AM;12:00 AM;187,461.5;142,949.5;4,148.5
Oct 21, 2020;12:00 AM;12:00 AM;186,045.5;158,830.5;5,446.75
Oct 22, 2020;12:00 AM;12:00 AM;186,698.75;181,968.75;5,288
Oct 23, 2020;12:00 AM;12:00 AM;181,189.75;178,889.75;2,961.5
Oct 24, 2020;12:00 AM;12:00 AM;157,355.75;152,905.75;10,214.5
Oct 25, 2020;12:00 AM;12:00 AM;146,268.75;137,635.75;20,102.75
Oct 26, 2020;12:00 AM;12:00 AM;147,360.75;114,563.75;5,563.25
Oct 27, 2020;12:00 AM;12:00 AM;186,218;174,525;8,250.25
Oct 28, 2020;12:00 AM;12:00 AM;185,542;182,292;8,514
Oct 29, 2020;12:00 AM;12:00 AM;189,344;169,725;8,689.75
Oct 30, 2020;12:00 AM;12:00 AM;183,375.5;160,001.5;9,045.25
Oct 31, 2020;12:00 AM;12:00 AM;155,110.75;120,187.75;8,897.25
Nov 1, 2020;12:00 AM;12:00 AM;145,283.5;136,987.5;17,040.5
Nov 2, 2020;12:00 AM;12:00 AM;177,886;170,292;9,617.75
Nov 3, 2020;12:00 AM;12:00 AM;181,316.5;179,058.5;3,958.5
Nov 4, 2020;12:00 AM;12:00 AM;185,417;144,691;3,597.5
Nov 5, 2020;12:00 AM;12:00 AM;184,607.75;150,901.75;4,724
Nov 6, 2020;12:00 AM;12:00 AM;178,467.5;171,901.5;2,134.5
Nov 7, 2020;12:00 AM;12:00 AM;156,015;130,994;5,275
Nov 8, 2020;12:00 AM;12:00 AM;146,298.75;136,402.75;5,383
Nov 9, 2020;12:00 AM;12:00 AM;186,875.5;185,930.5;3,930
Nov 10, 2020;12:00 AM;12:00 AM;193,628.5;190,822.5;1,262.5
Nov 11, 2020;12:00 AM;12:00 AM;192,311.5;181,541.5;883.75
Nov 12, 2020;12:00 AM;12:00 AM;191,453.25;182,389.25;4,942
Nov 13, 2020;12:00 AM;12:00 AM;186,008.5;175,807.5;1,225.75
Nov 14, 2020;12:00 AM;12:00 AM;160,493.25;151,854.25;1,125.25
Nov 15, 2020;12:00 AM;12:00 AM;151,760;126,370;19,577
Nov 16, 2020;12:00 AM;12:00 AM;189,071.75;175,408.75;8,480.25
Nov 17, 2020;12:00 AM;12:00 AM;187,566.25;174,672.25;6,653.75
Nov 18, 2020;12:00 AM;12:00 AM;187,040.75;166,676.75;4,335.75
Nov 19, 2020;12:00 AM;12:00 AM;192,139.75;155,941.75;2,934.75
Nov 20, 2020;12:00 AM;12:00 AM;194,153.25;148,272.25;2,161.25
Nov 21, 2020;12:00 AM;12:00 AM;176,167.5;164,699.5;7,420.5
Nov 22, 2020;12:00 AM;12:00 AM;160,506.5;140,542.5;8,170.5
Nov 23, 2020;12:00 AM;12:00 AM;194,251.75;190,226.75;2,119.75
Nov 24, 2020;12:00 AM;12:00 AM;198,638.75;187,363.75;309.75
Nov 25, 2020;12:00 AM;12:00 AM;203,547;176,654;307.5
Nov 26, 2020;12:00 AM;12:00 AM;203,027.25;200,668.25;853.75
Nov 27, 2020;12:00 AM;12:00 AM;199,562;198,483;2,254
Nov 28, 2020;12:00 AM;12:00 AM;177,113;173,535;0
Nov 29, 2020;12:00 AM;12:00 AM;169,174.5;151,832.5;9,522.25
Nov 30, 2020;12:00 AM;12:00 AM;208,900.75;199,640.75;2,870.5
Dec 1, 2020;12:00 AM;12:00 AM;217,590.5;192,560.5;6,265.75
Dec 2, 2020;12:00 AM;12:00 AM;222,169;208,353;982
Dec 3, 2020;12:00 AM;12:00 AM;218,256.5;209,942.5;1,437.25
Dec 4, 2020;12:00 AM;12:00 AM;205,963.25;165,582.25;6,682.75
Dec 5, 2020;12:00 AM;12:00 AM;173,168.75;134,114.75;8,134.25
Dec 6, 2020;12:00 AM;12:00 AM;159,632.25;110,950.25;11,826.5
Dec 7, 2020;12:00 AM;12:00 AM;186,658.25;143,905.25;5,393
Dec 8, 2020;12:00 AM;12:00 AM;173,877.25;130,596.25;8,734.5
Dec 9, 2020;12:00 AM;12:00 AM;204,880;184,763;7,221.5
Dec 10, 2020;12:00 AM;12:00 AM;211,513.5;201,770.5;8,398.25
Dec 11, 2020;12:00 AM;12:00 AM;208,254.5;176,529.5;4,966.25
Dec 12, 2020;12:00 AM;12:00 AM;179,762.25;152,520.25;4,151.5
Dec 13, 2020;12:00 AM;12:00 AM;164,087;160,562;5,735.25
Dec 14, 2020;12:00 AM;12:00 AM;199,093;187,844;9,293.75
Dec 15, 2020;12:00 AM;12:00 AM;205,739;155,790;8,126.25
Dec 16, 2020;12:00 AM;12:00 AM;202,697.5;198,880.5;1,723.25
Dec 17, 2020;12:00 AM;12:00 AM;202,859.25;202,045.25;1,906.5
Dec 18, 2020;12:00 AM;12:00 AM;197,177;194,281;2,081.5
Dec 19, 2020;12:00 AM;12:00 AM;177,181.5;153,091.5;9,065.25
Dec 20, 2020;12:00 AM;12:00 AM;165,179.25;148,775.25;2,790.75
Dec 21, 2020;12:00 AM;12:00 AM;191,328.75;184,261.75;1,745.75
Dec 22, 2020;12:00 AM;12:00 AM;186,976.25;169,390.25;3,552
Dec 23, 2020;12:00 AM;12:00 AM;173,271.75;162,056.75;5,229.75
Dec 24, 2020;12:00 AM;12:00 AM;154,644;139,111;11,050.5
Dec 25, 2020;12:00 AM;12:00 AM;150,828;129,721;12,151.5
Dec 26, 2020;12:00 AM;12:00 AM;159,332.25;128,229.25;16,084
Dec 27, 2020;12:00 AM;12:00 AM;161,818;130,682;15,002
Dec 28, 2020;12:00 AM;12:00 AM;172,689.75;135,068.75;5,637.75
Dec 29, 2020;12:00 AM;12:00 AM;169,922;138,068;4,558.75
Dec 30, 2020;12:00 AM;12:00 AM;170,702.75;160,324.75;9,925.25
Dec 31, 2020;12:00 AM;12:00 AM;161,732.5;152,831.5;11,598.5
Jan 1, 2021;12:00 AM;12:00 AM;155,854.75;154,079.75;975.25
Jan 2, 2021;12:00 AM;12:00 AM;159,661.25;140,816.25;4,786.5
Jan 3, 2021;12:00 AM;12:00 AM;154,974;131,355;7,842
Jan 4, 2021;12:00 AM;12:00 AM;180,681;179,124;9,571.5
Jan 5, 2021;12:00 AM;12:00 AM;181,896.25;178,508.25;1,195.75
Jan 6, 2021;12:00 AM;12:00 AM;167,259.5;158,293.5;2,427.5
Jan 7, 2021;12:00 AM;12:00 AM;189,775.25;178,466.25;1,247.5
Jan 8, 2021;12:00 AM;12:00 AM;191,325.5;188,157.5;4,158
Jan 9, 2021;12:00 AM;12:00 AM;172,090.5;166,649.5;44.5
Jan 10, 2021;12:00 AM;12:00 AM;168,317.5;165,072.5;4,821.75
Jan 11, 2021;12:00 AM;12:00 AM;204,954.75;192,550.75;9,621.25
Jan 12, 2021;12:00 AM;12:00 AM;209,756.5;197,603.5;8,663.25
Jan 13, 2021;12:00 AM;12:00 AM;205,225.5;156,353.5;10,192.5
Jan 14, 2021;12:00 AM;12:00 AM;206,641.25;161,171.25;11,488.5
Jan 15, 2021;12:00 AM;12:00 AM;205,613;184,163;8,531.25
Jan 16, 2021;12:00 AM;12:00 AM;182,879.5;145,998.5;4,500
Jan 17, 2021;12:00 AM;12:00 AM;173,434.5;152,937.5;7,205.5
Jan 18, 2021;12:00 AM;12:00 AM;208,020.75;200,343.75;5,256.75
Jan 19, 2021;12:00 AM;12:00 AM;207,069.25;181,493.25;8,713.5
Jan 20, 2021;12:00 AM;12:00 AM;202,042.25;177,914.25;8,736.75
Jan 21, 2021;12:00 AM;12:00 AM;202,188;182,138;6,673
Jan 22, 2021;12:00 AM;12:00 AM;192,534;141,032;10,933.5
Jan 23, 2021;12:00 AM;12:00 AM;172,202;137,789;11,817.75
Jan 24, 2021;12:00 AM;12:00 AM;163,090.5;144,721.5;13,079.75
Jan 25, 2021;12:00 AM;12:00 AM;200,172.5;177,059.5;4,015.75
Jan 26, 2021;12:00 AM;12:00 AM;206,241.5;171,064.5;919.25
Jan 27, 2021;12:00 AM;12:00 AM;204,023.5;182,121.5;1,890.75
Jan 28, 2021;12:00 AM;12:00 AM;204,196.5;194,306.5;2,209.75
Jan 29, 2021;12:00 AM;12:00 AM;195,701.25;172,299.25;14,401.25
Jan 30, 2021;12:00 AM;12:00 AM;170,721.25;127,753.25;8,778.75
Jan 31, 2021;12:00 AM;12:00 AM;164,734.75;161,388.75;12,486.5
Feb 1, 2021;12:00 AM;12:00 AM;197,032;182,186;8,261.75
Feb 2, 2021;12:00 AM;12:00 AM;197,662.5;182,697.5;574.75
Feb 3, 2021;12:00 AM;12:00 AM;197,055;181,388;10,526.75
Feb 4, 2021;12:00 AM;12:00 AM;191,197.75;150,818.75;7,038.25
Feb 5, 2021;12:00 AM;12:00 AM;184,343.25;179,820.25;206.25
Feb 6, 2021;12:00 AM;12:00 AM;167,603;159,800;8,000.25
Feb 7, 2021;12:00 AM;12:00 AM;160,625.75;143,698.75;15,780.75
Feb 8, 2021;12:00 AM;12:00 AM;196,688.75;187,583.75;3,390.75
Feb 9, 2021;12:00 AM;12:00 AM;200,912;197,456;1,816.75
Feb 10, 2021;12:00 AM;12:00 AM;203,827.5;188,060.5;4,570.75
Feb 11, 2021;12:00 AM;12:00 AM;209,830;153,323;5,599.25
Feb 12, 2021;12:00 AM;12:00 AM;207,418.5;183,440.5;4,391.25
Feb 13, 2021;12:00 AM;12:00 AM;184,114;157,241;8,131
Feb 14, 2021;12:00 AM;12:00 AM;171,272.75;133,299.75;18,602.75
Feb 15, 2021;12:00 AM;12:00 AM;204,598.25;196,183.25;6,696.75
Feb 16, 2021;12:00 AM;12:00 AM;204,361.25;194,490.25;1,875.25
Feb 17, 2021;12:00 AM;12:00 AM;197,153.75;172,042.75;4,222
Feb 18, 2021;12:00 AM;12:00 AM;192,276;178,049;1,866
Feb 19, 2021;12:00 AM;12:00 AM;191,244;179,243;1,629
Feb 20, 2021;12:00 AM;12:00 AM;166,294.25;155,515.25;4,322.25
Feb 21, 2021;12:00 AM;12:00 AM;157,284.25;118,505.25;18,312
Feb 22, 2021;12:00 AM;12:00 AM;187,712.5;168,735.5;1,020.5
Feb 23, 2021;12:00 AM;12:00 AM;185,139.25;174,027.25;194
Feb 24, 2021;12:00 AM;12:00 AM;184,295.75;178,508.75;2,862.25
Feb 25, 2021;12:00 AM;12:00 AM;182,834.5;172,279.5;2,214.75
Feb 26, 2021;12:00 AM;12:00 AM;176,305.25;162,417.25;203.75
Feb 27, 2021;12:00 AM;12:00 AM;160,436.75;110,714.75;13.25
Feb 28, 2021;12:00 AM;12:00 AM;147,279.75;132,285.75;5,525.5
Mar 1, 2021;12:00 AM;12:00 AM;182,173.75;167,478.75;646.5
Mar 2, 2021;12:00 AM;12:00 AM;187,574.25;184,252.25;0
Mar 3, 2021;12:00 AM;12:00 AM;188,795.5;184,720.5;6
Mar 4, 2021;12:00 AM;12:00 AM;189,192.75;177,595.75;36
Mar 5, 2021;12:00 AM;12:00 AM;190,220.75;155,588.75;0
Mar 6, 2021;12:00 AM;12:00 AM;163,048.75;152,655.75;2,844
